"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"enough [[trivializes]] an [[important]] crisis [[reduces]] it to an almost comic [[embarrassment]]","enough [[trivializeѕ]] an [[momentous]] crisis [[reduction]] it to an almost comic [[embararssment]]",0.046589195728302,0.5539695024490356,0,1,0,85,"Successful"
"cherish [[would]] ve worked a lot better had it been a short film","cherish [[ԝould]] ve worked a lot better had it been a short film",0.12968605756759644,0.5302867889404297,0,1,0,21,"Successful"
"however it may please those who love movies that blare with pop songs young science fiction fans will stomp away in [[disgust]]","however it may please those who love movies that blare with pop songs young science fiction fans will stomp away in [[revulsion]]",0.18962997198104858,0.6580846309661865,0,1,0,31,"Successful"
"a [[pathetic]] exploitation [[film]] that tries to seem sincere and just [[seems]] worse for the [[effort]]","a [[pathetiϲ]] exploitation [[filmmaking]] that tries to seem sincere and just [[seem]] worse for the [[efort]]",0.02596348524093628,0.08698922395706177,0,0,0,45,"Failed"
"the great pity is that those responsible did nt cut their losses – and ours – and [[retitle]] it the adventures of direct to video nash and send it to its proper home","the great pity is that those responsible did nt cut their losses – and ours – and [[ⲅetitle]] it the adventures of direct to video nash and send it to its proper home",0.37952154874801636,0.6977816820144653,0,1,0,25,"Successful"
"this is a picture that maik the firebrand turned savvy ad man would be envious of it hijacks the heat of revolution and turns it into a sales tool","this is a picture that maik the firebrand turned savvy ad man would be envious of it hijacks the heat of revolution and turns it into a sales tool",0.9225344657897949,0.9225344657897949,1,1,0,1,"Skipped"
"some of seagal s action [[pictures]] are [[guilty]] pleasures but this one is so [[formulaic]] that it seems to be on auto pilot","some of seagal s action [[pіctures]] are [[gulity]] pleasures but this one is so [[form]] [[ulaic]] that it seems to be on auto pilot",0.029099881649017334,0.4256408214569092,0,0,0,42,"Failed"
"movies like this are selling the old european candor the old wink of bold revelation but in 2002 such revelations [[wilt]]","movies like this are selling the old european candor the old wink of bold revelation but in 2002 such revelations [[wit]]",0.11171162128448486,0.8651155233383179,0,1,0,26,"Successful"
"it takes a strange kind of laziness to [[waste]] the talents of robert forster anne meara eugene levy and reginald veljohnson all in the same movie","it takes a strange kind of laziness to [[wa]] [[ste]] the talents of robert forster anne meara eugene levy and reginald veljohnson all in the same movie",0.04495894908905029,0.5332889556884766,0,1,0,29,"Successful"
"you can be [[forgiven]] for realizing that you ve spent the past 20 minutes [[looking]] at your watch and waiting for frida to just [[die]] already","you can be [[forgave]] for realizing that you ve spent the past 20 minutes [[searching]] at your watch and waiting for frida to just [[ԁie]] already",0.09604418277740479,0.5178414583206177,0,1,0,53,"Successful"
"authentic and at times endearing humorous spooky educational but at other times as [[bland]] as a block of snow","authentic and at times endearing humorous spooky educational but at other times as [[uninspired]] as a block of snow",0.21061241626739502,0.5706591606140137,0,1,0,24,"Successful"
"the setting turns out to be more interesting than any of the character dramas which never reach satisfying conclusions","the setting turns out to be more interesting than any of the character dramas which never reach satisfying conclusions",0.5021258592605591,0.5021258592605591,1,1,0,1,"Skipped"
"there s no denying the elaborateness of the artist s conceptions nor his ability to depict them with outrageous elan but really the whole series is so much pretentious [[nonsense]] lavishly praised by those who equate obscurity with profundity","there s no denying the elaborateness of the artist s conceptions nor his ability to depict them with outrageous elan but really the whole series is so much pretentious [[nonsensical]] lavishly praised by those who equate obscurity with profundity",0.3037031888961792,0.9429022073745728,0,1,0,36,"Successful"
"national [[lampoon]] s van wilder may aim to be the next animal house but it more closely [[resembles]] this year s version of tomcats","national [[lamрoon]] s van wilder may aim to be the next animal house but it more closely [[remind]] this year s version of tomcats",0.14860528707504272,0.5187203288078308,0,1,0,47,"Successful"
"an [[unsuccessful]] attempt at a [[movie]] of ideas","an [[unsuccessfuⅼ]] attempt at a [[film]] of ideas",0.02172631025314331,0.7808538675308228,0,1,0,26,"Successful"
"the feature length stretch [[strains]] the [[show]] s concept","the feature length stretch [[straiոs]] the [[sհow]] s concept",0.02703016996383667,0.6205904483795166,0,1,0,28,"Successful"
"swinging the film makes it seem is not a hobby that attracts the young and fit or intelligent","swinging the film makes it seem is not a hobby that attracts the young and fit or intelligent",0.525847315788269,0.525847315788269,1,1,0,1,"Skipped"
"[[bland]] but harmless","[[insipid]] but harmless",0.3221047520637512,0.5336827039718628,0,1,0,5,"Successful"
"a surprisingly [[flat]] retread [[hobbled]] by half [[baked]] setups and sluggish pacing","a surprisingly [[fⅼat]] retread [[hoЬbled]] by half [[bked]] setups and sluggish pacing",0.020892739295959473,0.04615837335586548,0,0,0,59,"Failed"
"overall the film [[misses]] the [[brilliance]] of [[jelinek]] s novel by some way it [[settles]] for being [[merely]] grim","overall the film [[misseѕ]] the [[brillance]] of [[jeliոek]] s novel by some way it [[set𝚝les]] for being [[merеly]] grim",0.030333399772644043,0.8980761766433716,0,1,0,67,"Successful"
"the [[problem]] with the bread my sweet is that it s [[far]] too [[sentimental]]","the [[probleｍ]] with the bread my sweet is that it s [[very]] too [[emotions]]",0.056565284729003906,0.13010543584823608,0,0,0,36,"Failed"
"based on a david leavitt story the film shares that writer s usual blend of observant cleverness too [[facile]] coincidence and slightly noxious preciousness","based on a david leavitt story the film shares that writer s usual blend of observant cleverness too [[easy]] coincidence and slightly noxious preciousness",0.3492371439933777,0.6021778583526611,0,1,0,31,"Successful"
"[[dull]] a road trip movie that s surprisingly [[short]] of both adventure and song","[[dulⅼ]] a road trip movie that s surprisingly [[terse]] of both adventure and song",0.019710242748260498,0.8274595141410828,0,1,0,34,"Successful"
"so unremittingly [[awful]] that [[labeling]] it a [[dog]] [[probably]] constitutes cruelty to canines","so unremittingly [[horrific]] that [[tagging]] it a [[hound]] [[presumably]] constitutes cruelty to canines",0.08773815631866455,0.24653446674346924,0,0,0,49,"Failed"
"ultimately jane learns her place as a girl softens up and [[loses]] some of the intensity that made her an interesting character to begin with","ultimately jane learns her place as a girl softens up and [[losing]] some of the intensity that made her an interesting character to begin with",0.3219887614250183,0.517072319984436,0,1,0,26,"Successful"
"aside from the fact that the [[film]] idiotically [[uses]] the website [[feardotcom]] com or the [[improperly]] hammy performance from [[poor]] [[stephen]] rea the film [[gets]] [[added]] disdain for the fact that it is [[nearly]] [[impossible]] to look at or understand","aside from the fact that the [[cinema]] idiotically [[us]] [[es]] the website [[feardotϲom]] com or the [[improperⅼy]] hammy performance from [[por]] [[stepheո]] rea the film [[g]] [[ets]] [[ɑdded]] disdain for the fact that it is [[almost]] [[imposible]] to look at or understand",0.03298079967498779,0.234747052192688,0,0,0,141,"Failed"
"[[formula]] 51 is so [[trite]] that even yu s high energy action stylings [[ca]] nt break through the stupor","[[fomula]] 51 is so [[tri]] [[te]] that even yu s high energy action stylings [[ϲa]] nt break through the stupor",0.023670434951782227,0.6099821329116821,0,1,0,33,"Successful"
"while the performances are often engaging this [[loose]] collection of largely improvised numbers would [[probably]] have worked better as a one hour tv documentary","while the performances are often engaging this [[relaxed]] collection of largely improvised numbers would [[proba]] [[bly]] have worked better as a one hour tv documentary",0.1553175449371338,0.5186198353767395,0,1,0,46,"Successful"
"ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa pues el resultado es francamente aburrido y por momentos deplorable","ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa pues el resultado es francamente aburrido y por momentos deplorable",0.6683080196380615,0.6683080196380615,1,1,0,1,"Skipped"
"as an entertainment destination for the general public kung pow sets a new benchmark for lameness","as an entertainment destination for the general public kung pow sets a new benchmark for lameness",0.955050528049469,0.955050528049469,1,1,0,1,"Skipped"
"it highlights not so much the crime lord s messianic bent but spacey s","it highlights not so much the crime lord s messianic bent but spacey s",0.6755870580673218,0.6755870580673218,1,1,0,1,"Skipped"
"[[none]] of the characters or plot lines are fleshed out enough to build any interest","[[nne]] of the characters or plot lines are fleshed out enough to build any interest",0.03284400701522827,0.5275472402572632,0,1,0,21,"Successful"
"tambor and clayburgh make an appealing couple — he s understated and sardonic she s appealingly manic and energetic both deserve better","tambor and clayburgh make an appealing couple — he s understated and sardonic she s appealingly manic and energetic both deserve better",0.9702741503715515,0.9702741503715515,1,1,0,1,"Skipped"
"most of the [[dialogue]] made me want to pack raw [[dough]] in my ears","most of the [[conversation]] made me want to pack raw [[dugh]] in my ears",0.03808552026748657,0.1553362011909485,0,0,0,29,"Failed"
"instead of making his own style director marcus adams just copies from various sources – good sources [[bad]] mixture","instead of making his own style director marcus adams just copies from various sources – good sources [[mala]] mixture",0.0498618483543396,0.7089762687683105,0,1,0,24,"Successful"
"it s too [[interested]] in jerking off in all its byzantine [[incarnations]] to bother [[pleasuring]] its [[audience]]","it s too [[relevant]] in jerking off in all its byzantine [[іncarnations]] to bother [[pleasured]] its [[aսdience]]",0.03086543083190918,0.11550158262252808,0,0,0,68,"Failed"
"national [[lampoon]] s van wilder could be the [[worst]] [[thing]] to come out of national lampoon since class reunion","national [[lampooո]] s van wilder could be the [[wors𝚝]] [[aspect]] to come out of national lampoon since class reunion",0.03247600793838501,0.5646568536758423,0,1,0,54,"Successful"
"it has plenty of laughs it just does [[nt]] have much else especially in a moral sense","it has plenty of laughs it just does [[bnc]] have much else especially in a moral sense",0.06971406936645508,0.5455216765403748,0,1,0,15,"Successful"
"although there are several truly jolting scares there s also an abundance of [[hackneyed]] dialogue and more silly satanic business than you can shake a severed limb at","although there are several truly jolting scares there s also an abundance of [[haϲkneyed]] dialogue and more silly satanic business than you can shake a severed limb at",0.08668583631515503,0.5605329275131226,0,1,0,28,"Successful"
"a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final [[veering]] toward melodrama","a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final [[ѵeering]] toward melodrama",0.27833205461502075,0.6680114269256592,0,1,0,27,"Successful"
"does [[nt]] amount to much of anything","does [[nts]] amount to much of anything",0.029079973697662354,0.03433644771575928,0,0,0,8,"Failed"
"a working [[class]] `` us vs them `` opera that leaves no heartstring untugged and no liberal [[cause]] unplundered","a working [[clasѕ]] `` us vs them `` opera that leaves no heartstring untugged and no liberal [[causes]] unplundered",0.25582510232925415,0.7200207114219666,0,1,0,40,"Successful"
"malone does have a [[gift]] for generating nightmarish images that will be hard to burn out of your brain but the movie s narrative hook is [[way]] too [[muddled]] to be an effectively chilling [[guilty]] pleasure","malone does have a [[gif𝚝]] for generating nightmarish images that will be hard to burn out of your brain but the movie s narrative hook is [[manner]] too [[perplexed]] to be an effectively chilling [[culpable]] pleasure",0.12006950378417969,0.5673139691352844,0,1,0,69,"Successful"
"tv skit com material fervently [[deposited]] on the big screen","tv skit com material fervently [[deposi𝚝ed]] on the big screen",0.11755162477493286,0.5117796659469604,0,1,0,26,"Successful"
"this [[directorial]] debut from music video show off higuchinsky is all flash","this [[dirеctorial]] debut from music video show off higuchinsky is all flash",0.4831154942512512,0.9052157402038574,0,1,0,27,"Successful"
"harris is [[supposed]] to be the [[star]] of the [[story]] but comes across as pretty [[dull]] and [[wooden]]","harris is [[supposeԁ]] to be the [[stɑr]] of the [[stories]] but comes across as pretty [[dlul]] and [[wood]]",0.0354040265083313,0.45685285329818726,0,0,0,51,"Failed"
"one of those so so films that could have been much better","one of those so so films that could have been much better",0.5390570759773254,0.5390570759773254,1,1,0,1,"Skipped"
"it just goes to show an intelligent person is [[nt]] necessarily an admirable storyteller","it just goes to show an intelligent person is [[n𝚝]] necessarily an admirable storyteller",0.13467377424240112,0.916193425655365,0,1,0,15,"Successful"
"for a film about two mismatched [[buddies]] crystal and de niro share little [[screen]] time and even [[less]] chemistry","for a film about two mismatched [[buddieѕ]] crystal and de niro share little [[screeո]] time and even [[lses]] chemistry",0.0416644811630249,0.8088656663894653,0,1,0,56,"Successful"
"[[stevens]] is so stoked to make an important film about human infidelity and happenstance that he tosses a [[kitchen]] sink onto a story already [[overladen]] with plot conceits","[[st]] [[evens]] is so stoked to make an important film about human infidelity and happenstance that he tosses a [[ktichen]] sink onto a story already [[oerladen]] with plot conceits",0.1484607458114624,0.5410988926887512,0,1,0,60,"Successful"
"new best [[friend]] should nt have gone straight to video it should have [[gone]] straight to a mystery [[science]] theater [[3000]] video","new best [[frienԁ]] should nt have gone straight to video it should have [[gоne]] straight to a mystery [[scienϲe]] theater [[3]] [[000]] video",0.046243369579315186,0.31141233444213867,0,0,0,57,"Failed"
"bogdanich is unashamedly pro serbian and makes [[little]] attempt to give voice to the other side","bogdanich is unashamedly pro serbian and makes [[ⅼittle]] attempt to give voice to the other side",0.20533454418182373,0.8597848415374756,0,1,0,24,"Successful"
"too bad maggio could [[nt]] [[come]] up with a better script","too bad maggio could [[n𝚝]] [[coｍe]] up with a better script",0.061471402645111084,0.14181053638458252,0,0,0,23,"Failed"
"a film without surprise geared toward maximum comfort and familiarity","a film without surprise geared toward maximum comfort and familiarity",0.9577673077583313,0.9577673077583313,1,1,0,1,"Skipped"
"was i scared only at the prospect of [[beck]] s next project [[let]] s see a haunted [[house]] a haunted [[ship]] what s [[next]] [[ghost]] blimp","was i scared only at the prospect of [[bek]] s next project [[l]] [[et]] s see a haunted [[houѕe]] a haunted [[boats]] what s [[forthcoming]] [[ɡhost]] blimp",0.18022030591964722,0.5185894966125488,0,1,0,87,"Successful"
"care deftly captures the wonder and menace of growing up but he never really embraces the joy of fuhrman s destructive escapism or the grace in rebellion found by his characters","care deftly captures the wonder and menace of growing up but he never really embraces the joy of fuhrman s destructive escapism or the grace in rebellion found by his characters",0.6712346076965332,0.6712346076965332,1,1,0,1,"Skipped"
"it s neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy but it has its moments","it s neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy but it has its moments",0.9515607953071594,0.9515607953071594,1,1,0,1,"Skipped"
"it all [[drags]] on so interminably it s [[like]] watching a miserable [[relationship]] unfold in real time","it all [[dr]] [[ags]] on so interminably it s [[iike]] watching a miserable [[relationships]] unfold in real time",0.04688286781311035,0.44957882165908813,0,0,0,30,"Failed"
"[[staggers]] between [[flaccid]] satire and what is supposed to be [[madcap]] farce","[[staggerѕ]] between [[flacciԁ]] satire and what is supposed to be [[misadventures]] farce",0.023733973503112793,0.08566826581954956,0,0,0,48,"Failed"
"the efforts of its star [[kline]] to lend some dignity to a dumb story are for [[naught]]","the efforts of its star [[greenberg]] to lend some dignity to a dumb story are for [[nuaght]]",0.02971172332763672,0.5570535063743591,0,1,0,35,"Successful"
"the film is strictly [[routine]]","the film is strictly [[usual]]",0.03433626890182495,0.07243794202804565,0,0,0,10,"Failed"
"sushi for the connoisseurs of the macabre","sushi for the connoisseurs of the macabre",0.917259156703949,0.917259156703949,1,1,0,1,"Skipped"
"a semi autobiographical film that s so [[sloppily]] written and cast that you can not believe anyone more central to the creation of bugsy than the caterer had anything to do with it","a semi autobiographical film that s so [[soppily]] written and cast that you can not believe anyone more central to the creation of bugsy than the caterer had anything to do with it",0.02575230598449707,0.8794762492179871,0,1,0,25,"Successful"
"even on those rare occasions when the narrator stops yammering miller s hand [[often]] feels [[unsure]]","even on those rare occasions when the narrator stops yammering miller s hand [[oten]] feels [[usnure]]",0.21631360054016113,0.6036440134048462,0,1,0,39,"Successful"
"the kind of spectacularly [[misconceived]] enterprise that only a sophisticated cinephile could have perpetrated","the kind of spectacularly [[misconϲeived]] enterprise that only a sophisticated cinephile could have perpetrated",0.050925254821777344,0.7325800657272339,0,1,0,24,"Successful"
"upper west sidey exercise in narcissism and self congratulation [[disguised]] as a tribute","upper west sidey exercise in narcissism and self congratulation [[d]] [[isguised]] as a tribute",0.030835211277008057,0.93611079454422,0,1,0,27,"Successful"
"guillen rarely gets beneath the surface of things she lists [[ingredients]] but [[never]] mixes and stirs","guillen rarely gets beneath the surface of things she lists [[ingredіents]] but [[jamais]] mixes and stirs",0.1526087522506714,0.9727424383163452,0,1,0,44,"Successful"
"pocas ideas interesantes un final pseudo místico que no corresponde al tono general del filme y que deja una sensación de inconformidad que hace pensar más de una vez si vale la pena ir a la taquilla y reclamar el precio del boleto","pocas ideas interesantes un final pseudo místico que no corresponde al tono general del filme y que deja una sensación de inconformidad que hace pensar más de una vez si vale la pena ir a la taquilla y reclamar el precio del boleto",0.8067911863327026,0.8067911863327026,1,1,0,1,"Skipped"
"never [[engaging]] [[utterly]] predictable and [[completely]] [[void]] of anything remotely [[interesting]] or [[suspenseful]]","never [[involve]] [[entirely]] predictable and [[fully]] [[viod]] of anything remotely [[intriguing]] or [[captivating]]",0.03843283653259277,0.30151045322418213,0,0,0,80,"Failed"
"[[god]] [[help]] the poor woman if attal is this insecure in real life his fictional yvan s neuroses are [[aggravating]] enough to [[exhaust]] the patience of even the most understanding spouse","[[deus]] [[helps]] the poor woman if attal is this insecure in real life his fictional yvan s neuroses are [[aɡgravating]] enough to [[exahust]] the patience of even the most understanding spouse",0.0846598744392395,0.661452054977417,0,1,0,75,"Successful"
"the plot [[meanders]] from [[gripping]] to plodding and back","the plot [[meanderѕ]] from [[enthralling]] to plodding and back",0.03417026996612549,0.10767066478729248,0,0,0,21,"Failed"
"an uninspired [[preachy]] and [[clichéd]] [[war]] [[film]]","an uninspired [[moralizing]] and [[clichéԁ]] [[wartime]] [[movie]]",0.023495197296142578,0.04670405387878418,0,0,0,31,"Failed"
"obviously a lot of people [[wasted]] a lot of their time including mine on something very [[inconsequential]]","obviously a lot of people [[wasteԁ]] a lot of their time including mine on something very [[inconsequentiaⅼ]]",0.0564875602722168,0.31818562746047974,0,0,0,33,"Failed"
"es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo pues talento tiene pero quién sabe dónde lo tiene escondido","es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo pues talento tiene pero quién sabe dónde lo tiene escondido",0.9182196259498596,0.9182196259498596,1,1,0,1,"Skipped"
"all in all there s only one thing to [[root]] for expulsion for [[everyone]]","all in all there s only one thing to [[roots]] for expulsion for [[anyone]]",0.044610559940338135,0.0957445502281189,0,0,0,12,"Failed"
"no surprises","no surprises",0.343525767326355,0.343525767326355,0,0,0,2,"Failed"
"rates an e for effort and a b for [[boring]]","rates an e for effort and a b for [[boirng]]",0.10953032970428467,0.5641205906867981,0,1,0,19,"Successful"
"[[herzog]] is obviously [[looking]] for a [[moral]] to his fable but the [[notion]] that a strong unified showing among germany and eastern european jews might have changed 20th century history is undermined by ahola s [[inadequate]] [[performance]]","[[herᴢog]] is obviously [[loo𝒌ing]] for a [[morales]] to his fable but the [[notions]] that a strong unified showing among germany and eastern european jews might have changed 20th century history is undermined by ahola s [[inadequa𝚝e]] [[yield]]",0.03512287139892578,0.5277986526489258,0,1,0,117,"Successful"
"i found myself more appreciative of what the director was trying to do than of what he had actually done","i found myself more appreciative of what the director was trying to do than of what he had actually done",0.5443898439407349,0.5443898439407349,1,1,0,1,"Skipped"
"a [[shambles]] of a [[movie]] visually unattractive unbearably loud and utterly [[silly]] its hilarity is completely unintentional","a [[mayhem]] of a [[moѵie]] visually unattractive unbearably loud and utterly [[sily]] its hilarity is completely unintentional",0.02373790740966797,0.17657577991485596,0,0,0,58,"Failed"
"a painfully [[leaden]] [[film]] destined for pre dawn cable television [[slots]]","a painfully [[languorous]] [[cinema]] destined for pre dawn cable television [[grooves]]",0.021455049514770508,0.906739354133606,0,1,0,46,"Successful"
"a [[wordy]] wisp of a comedy","a [[detailed]] wisp of a comedy",0.14485788345336914,0.9517382979393005,0,1,0,15,"Successful"
"the thrill is long [[gone]]","the thrill is long [[go]] [[ne]]",0.1027260422706604,0.17836827039718628,0,0,0,8,"Failed"
"[[though]] there s a clarity of purpose and even [[handedness]] to the film s direction the drama [[feels]] rigged and [[sluggish]]","[[tohugh]] there s a clarity of purpose and even [[handednesѕ]] to the film s direction the drama [[thinks]] rigged and [[slow]]",0.027262628078460693,0.8515762686729431,0,1,0,79,"Successful"
"manages to be somewhat well acted not badly art directed and utterly unengaging no matter how hard it tries to be thrilling touching or yikes uproarious","manages to be somewhat well acted not badly art directed and utterly unengaging no matter how hard it tries to be thrilling touching or yikes uproarious",0.760979413986206,0.760979413986206,1,1,0,1,"Skipped"
"a perfectly acceptable perfectly [[bland]] competently acted but by no means scary horror movie","a perfectly acceptable perfectly [[insipid]] competently acted but by no means scary horror movie",0.054656982421875,0.8600733280181885,0,1,0,24,"Successful"
"no one involved [[save]] dash [[shows]] the [[slightest]] aptitude for acting and the [[script]] credited to director abdul malik abbott and ernest tron anderson [[seems]] entirely [[improvised]]","no one involved [[savings]] dash [[illustrates]] the [[slightes𝚝]] aptitude for acting and the [[dashes]] credited to director abdul malik abbott and ernest tron anderson [[seemѕ]] entirely [[homemade]]",0.025823473930358887,0.7445679903030396,0,1,0,108,"Successful"
"intended to be a comedy about relationships this [[wretched]] [[work]] [[falls]] flat in just about every conceivable area","intended to be a comedy about relationships this [[miserable]] [[wok]] [[fa]] [[lls]] flat in just about every conceivable area",0.020746231079101562,0.08133608102798462,0,0,0,35,"Failed"
"the story itself is actually quite [[vapid]]","the story itself is actually quite [[vaipd]]",0.031876981258392334,0.16900843381881714,0,0,0,17,"Failed"
"deadly dull [[pointless]] meditation on [[losers]] in a gone to seed hotel","deadly dull [[pointlesѕ]] meditation on [[loserѕ]] in a gone to seed hotel",0.021400928497314453,0.08593964576721191,0,0,0,41,"Failed"
"completely creatively [[stillborn]] and executed in a manner that i m not sure could be a single iota worse a soulless hunk of [[exploitative]] garbage","completely creatively [[stillboⲅn]] and executed in a manner that i m not sure could be a single iota worse a soulless hunk of [[exploi𝚝ative]] garbage",0.13707685470581055,0.6256639957427979,0,1,0,52,"Successful"
"most fish stories are a little peculiar but this is one that should be [[thrown]] back in the river","most fish stories are a little peculiar but this is one that should be [[thorwn]] back in the river",0.15921169519424438,0.5052286386489868,0,1,0,23,"Successful"
"[[comes]] alive only when it switches gears to the [[sentimental]]","[[comeѕ]] alive only when it switches gears to the [[emotional]]",0.12467455863952637,0.5362953543663025,0,1,0,37,"Successful"
"a sentimental mess that [[never]] rings true","a sentimental mess that [[jamais]] rings true",0.02735304832458496,0.8432080149650574,0,1,0,19,"Successful"
"it s splash [[without]] the jokes","it s splash [[ԝithout]] the jokes",0.14776480197906494,0.5563466548919678,0,1,0,19,"Successful"
"as an actress madonna is one helluva singer as the mediterranean sparkles swept away sinks","as an actress madonna is one helluva singer as the mediterranean sparkles swept away sinks",0.923583984375,0.923583984375,1,1,0,1,"Skipped"
"[[muddled]] trashy and incompetent","[[confused]] trashy and incompetent",0.029461145401000977,0.043235182762145996,0,0,0,20,"Failed"
"here s a self congratulatory 3d imax rah rah","here s a self congratulatory 3d imax rah rah",0.8672224283218384,0.8672224283218384,1,1,0,1,"Skipped"
"[[never]] having seen the first two films in the series i ca nt [[compare]] [[friday]] after next to them but [[nothing]] would change the fact that what we have here is a [[load]] of clams [[left]] in the [[broiling]] sun for a [[good]] [[three]] [[days]]","[[neveⲅ]] having seen the first two films in the series i ca nt [[comparisons]] [[tuesday]] after next to them but [[nada]] would change the fact that what we have here is a [[lad]] of clams [[lef𝚝]] in the [[broiⅼing]] sun for a [[nice]] [[trois]] [[dayѕ]]",0.042469143867492676,0.5313026905059814,0,1,0,110,"Successful"
"[[unfortunately]] kapur modernizes a e w mason s story to suit the sensibilities of a young american a decision that plucks `` the four feathers `` bare","[[alas]] kapur modernizes a e w mason s story to suit the sensibilities of a young american a decision that plucks `` the four feathers `` bare",0.14752155542373657,0.5865973234176636,0,1,0,40,"Successful"
"in the end white oleander is [[nt]] an adaptation of a novel it s a flashy star splashed [[reduction]]","in the end white oleander is [[n𝚝]] an adaptation of a novel it s a flashy star splashed [[reduc𝚝ion]]",0.16565096378326416,0.9014056324958801,0,1,0,35,"Successful"
"so [[riddled]] with unanswered questions that it requires [[gargantuan]] leaps of faith just to watch it plod along","so [[replete]] with unanswered questions that it requires [[immense]] leaps of faith just to watch it plod along",0.039896249771118164,0.6253111362457275,0,1,0,44,"Successful"
"the [[film]] s [[essentially]] over by the meet cute","the [[films]] s [[essentialⅼy]] over by the meet cute",0.026971280574798584,0.5411010980606079,0,1,0,25,"Successful"
"dialogue [[heavy]] and too [[cerebral]] for its own good or at any rate too cerebral for its [[racy]] [[subject]] [[matter]]","dialogue [[ponderous]] and too [[cerebraⅼ]] for its own good or at any rate too cerebral for its [[raunchy]] [[subjec𝚝]] [[aspect]]",0.03017038106918335,0.04124647378921509,0,0,0,89,"Failed"
"they ought to be a whole lot [[scarier]] than they are in this tepid [[genre]] offering","they ought to be a whole lot [[scariest]] than they are in this tepid [[ɡenre]] offering",0.05497384071350098,0.24324047565460205,0,0,0,33,"Failed"
"the locale remains far more interesting than the story at hand","the locale remains far more interesting than the story at hand",0.7447978258132935,0.7447978258132935,1,1,0,1,"Skipped"
"an uplifting drama what antwone fisher is nt however is original","an uplifting drama what antwone fisher is nt however is original",0.9593547582626343,0.9593547582626343,1,1,0,1,"Skipped"
"shadyac who belongs with the damned for [[perpetrating]] patch adams trots out every ghost trick from the sixth sense to the mothman prophecies","shadyac who belongs with the damned for [[pеrpetrating]] patch adams trots out every ghost trick from the sixth sense to the mothman prophecies",0.3088657259941101,0.7273131608963013,0,1,0,35,"Successful"
"replacing john carpenter s stylish tracking shots is [[degraded]] handheld blair witch video cam footage of all the halloween s this is the most visually [[unappealing]]","replacing john carpenter s stylish tracking shots is [[degⲅaded]] handheld blair witch video cam footage of all the halloween s this is the most visually [[unappeaⅼing]]",0.05538660287857056,0.6569340229034424,0,1,0,52,"Successful"
"just a big [[mess]] of a [[movie]] [[full]] of [[images]] and [[events]] but no tension or surprise","just a big [[mesѕ]] of a [[cinema]] [[fullest]] of [[image]] and [[event]] but no tension or surprise",0.0727684497833252,0.5485437512397766,0,1,0,58,"Successful"
"while the mystery surrounding the nature of the boat s malediction remains intriguing enough to sustain mild interest the [[picture]] [[refuses]] to [[offer]] much accompanying sustenance in the way of characterization humor or plain old popcorn fun","while the mystery surrounding the nature of the boat s malediction remains intriguing enough to sustain mild interest the [[pic]] [[ture]] [[refusеs]] to [[offers]] much accompanying sustenance in the way of characterization humor or plain old popcorn fun",0.03831106424331665,0.6221723556518555,0,1,0,67,"Successful"
"i ve heard that the fans of the first men in black have come away [[hating]] the second one i [[wonder]] why they felt like the same [[movie]] to me","i ve heard that the fans of the first men in black have come away [[hated]] the second one i [[amaze]] why they felt like the same [[moѵie]] to me",0.09473329782485962,0.6398955583572388,0,1,0,55,"Successful"
"a fascinating curiosity piece fascinating that is for about ten minutes after that it becomes long and [[tedious]] like a classroom play in a college history course","a fascinating curiosity piece fascinating that is for about ten minutes after that it becomes long and [[pesky]] like a classroom play in a college history course",0.06505697965621948,0.5985584855079651,0,1,0,31,"Successful"
"a [[muddled]] [[limp]] [[biscuit]] of a [[movie]] a vampire soap opera that does nt make [[much]] sense even on its own [[terms]]","a [[bewildered]] [[liｍp]] [[biscui𝚝]] of a [[moѵie]] a vampire soap opera that does nt make [[mucհ]] sense even on its own [[phrase]]",0.021872639656066895,0.04397934675216675,0,0,0,77,"Failed"
"there s no emotional pulse to [[solaris]] with an emotional sterility to match its outer [[space]] setting soderbergh s spectacular swing for the [[fence]] yields only a [[spectacular]] whiff","there s no emotional pulse to [[sоlaris]] with an emotional sterility to match its outer [[spatial]] setting soderbergh s spectacular swing for the [[fe]] [[nce]] yields only a [[remarkable]] whiff",0.15522867441177368,0.5180249214172363,0,1,0,77,"Successful"
"skillful as he is mr shyamalan is [[undone]] by his pretensions","skillful as he is mr shyamalan is [[unԁone]] by his pretensions",0.3932923674583435,0.8854840993881226,0,1,0,20,"Successful"
"the story has [[little]] wit and no surprises","the story has [[petite]] wit and no surprises",0.048264503479003906,0.659937858581543,0,1,0,19,"Successful"
"i m just too bored to [[care]]","i m just too bored to [[caⲅe]]",0.0353580117225647,0.05208104848861694,0,0,0,9,"Failed"
