"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"though it s become almost redundant to say so major kudos go to leigh for actually casting people who look working class","though it s become almost redundant to say so major kudos go to leigh for actually casting people who look working class",0.8694126605987549,0.8694126605987549,0,0,1,1,"Skipped"
"a [[charming]] but slight comedy","a [[cutie]] but slight comedy",0.05472677946090698,0.7711636424064636,1,0,1,30,"Successful"
"it arrives with an [[impeccable]] pedigree mongrel pep and almost indecipherable plot complications","it arrives with an [[spotless]] pedigree mongrel pep and almost indecipherable plot complications",0.12690752744674683,0.9722921848297119,1,0,1,28,"Successful"
"[[vividly]] conveys the [[passion]] [[creativity]] and [[fearlessness]] of one of mexico s most [[colorful]] and [[controversial]] artists a [[captivating]] [[drama]] that [[will]] [[speak]] to the nonconformist in [[us]] all","[[appallingly]] conveys the [[eagerness]] [[inventors]] and [[callousness]] of one of mexico s most [[quaint]] and [[objectionable]] artists a [[mesmerizing]] [[dramas]] that [[lust]] [[talking]] to the nonconformist in [[ourselves]] all",0.01927715539932251,0.506324291229248,1,0,1,361,"Successful"
"a deliberative [[account]] of a [[lifestyle]] [[characterized]] by its [[surface]] [[obsession]] – one that typifies the delirium of [[post]] pre and extant [[stardom]]","a deliberative [[counts]] of a [[liv]] [[qualification]] by its [[cursory]] [[fixated]] – one that typifies the delirium of [[mailing]] pre and extant [[repute]]",0.02961552143096924,0.6070705056190491,1,0,1,99,"Successful"
"a [[movie]] of technical skill and rare [[depth]] of intellect and [[feeling]]","a [[kino]] of technical skill and rare [[exhaustive]] of intellect and [[perception]]",0.02088773250579834,0.6017554998397827,1,0,1,120,"Successful"
"there s a [[lot]] to [[recommend]] read my lips","there s a [[shipments]] to [[proposal]] read my lips",0.08383184671401978,0.8160108327865601,1,0,1,53,"Successful"
"does point the way for adventurous indian [[filmmakers]] toward a [[crossover]] into nonethnic markets","does point the way for adventurous indian [[actresses]] toward a [[dimmer]] into nonethnic markets",0.030231833457946777,0.70604008436203,1,0,1,47,"Successful"
"at once subtle and visceral the [[film]] never succumbs to the trap of the maudlin or [[tearful]] offering [[instead]] with its unflinching [[gaze]] a [[measure]] of faith in the future","at once subtle and visceral the [[theaters]] never succumbs to the trap of the maudlin or [[gleeful]] offering [[again]] with its unflinching [[blankly]] a [[stride]] of faith in the future",0.02668452262878418,0.5187034606933594,1,0,1,173,"Successful"
"jeffs [[has]] [[created]] a breathtakingly [[assured]] and [[stylish]] [[work]] of [[spare]] [[dialogue]] and [[acute]] expressiveness","jeffs [[had]] [[inflicted]] a breathtakingly [[emphasized]] and [[décor]] [[functioned]] of [[substitute]] [[schmooze]] and [[press]] expressiveness",0.022253870964050293,0.5418338775634766,1,0,1,224,"Successful"
"occasionally in the course of reviewing art house obscurities and slam bam action flicks a jaded critic smacks into something truly new","occasionally in the course of reviewing art house obscurities and slam bam action flicks a jaded critic smacks into something truly new",0.844793975353241,0.844793975353241,0,0,1,1,"Skipped"
"leaping from one [[arresting]] image to another [[songs]] from the second floor [[has]] all the [[enjoyable]] randomness of a very lively dream and so [[manages]] to [[be]] [[compelling]] amusing and unsettling at the same time","leaping from one [[halt]] image to another [[song]] from the second floor [[ai]] all the [[pretty]] randomness of a very lively dream and so [[administration]] to [[get]] [[persuade]] amusing and unsettling at the same time",0.021030128002166748,0.5252858400344849,1,0,1,169,"Successful"
"confounding because it solemnly advances a daringly preposterous thesis acting can not be acted","confounding because it solemnly advances a daringly preposterous thesis acting can not be acted",0.9435132741928101,0.9435132741928101,0,0,1,1,"Skipped"
"this [[bold]] and [[lyrical]] first feature from [[raja]] amari expands the pat [[notion]] that [[middle]] [[aged]] women just [[wan]] [[na]] [[have]] [[fun]] into a [[rousing]] [[treatise]] of [[sensual]] [[empowerment]]","this [[chivalrous]] and [[verse]] first feature from [[raga]] amari expands the pat [[thinks]] that [[medio]] [[archaic]] women just [[chasm]] [[dn]] [[ont]] [[pleasing]] into a [[electrifying]] [[treated]] of [[lusty]] [[authorizes]]",0.01972264051437378,0.5118482112884521,1,0,1,267,"Successful"
"there are as many misses as [[hits]] but ultimately it finds humor in the foibles of human behavior and it s a [[welcome]] [[return]] to the roots of a [[genre]] that should depend on [[surprises]]","there are as many misses as [[injuring]] but ultimately it finds humor in the foibles of human behavior and it s a [[hails]] [[reverting]] to the roots of a [[classifies]] that should depend on [[aghast]]",0.017457246780395508,0.5125874280929565,1,0,1,147,"Successful"
"if you can swallow its absurdities and crudities [[lagaan]] really is [[enormously]] good [[fun]]","if you can swallow its absurdities and crudities [[devdas]] really is [[heavily]] good [[droll]]",0.023863554000854492,0.5470243692398071,1,0,1,110,"Successful"
"the film occasionally tries the viewer s patience with slow pacing and a main character who sometimes defies sympathy but it ultimately satisfies with its [[moving]] story","the film occasionally tries the viewer s patience with slow pacing and a main character who sometimes defies sympathy but it ultimately satisfies with its [[wiggle]] story",0.025454819202423096,0.563023567199707,1,0,1,55,"Successful"
"blade ii is more [[enjoyable]] than the original","blade ii is more [[gentil]] than the original",0.0691385269165039,0.8995732069015503,1,0,1,38,"Successful"
"the fascination comes in the power of the huston performance which seems so larger than life and yet so fragile and in the [[way]] the ivan [[character]] accepts the news of his illness so quickly but still finds himself unable to react","the fascination comes in the power of the huston performance which seems so larger than life and yet so fragile and in the [[camino]] the ivan [[font]] accepts the news of his illness so quickly but still finds himself unable to react",0.03254908323287964,0.6342346668243408,1,0,1,101,"Successful"
"director juan jose campanella could have turned this into an argentine retread of `` iris `` or `` american beauty `` but instead pulls a little from each film and creates something more beautiful than either of those films","director juan jose campanella could have turned this into an argentine retread of `` iris `` or `` american beauty `` but instead pulls a little from each film and creates something more beautiful than either of those films",0.6058498620986938,0.6058498620986938,0,0,1,1,"Skipped"
"if you grew up on scooby you ll [[love]] this movie matthew lillard is [[born]] to [[play]] shaggy","if you grew up on scooby you ll [[iike]] this movie matthew lillard is [[nee]] to [[stake]] shaggy",0.07853847742080688,0.6167020797729492,1,0,1,73,"Successful"
"crackerjack entertainment [[nonstop]] romance music suspense and action","crackerjack entertainment [[incessant]] romance music suspense and action",0.05006146430969238,0.8558861017227173,1,0,1,22,"Successful"
"if the man from elysian fields is doomed by its smallness it is also [[elevated]] by it the [[kind]] of [[movie]] that you enjoy more because you re one of the lucky few who sought it out","if the man from elysian fields is doomed by its smallness it is also [[increasing]] by it the [[whatsoever]] of [[theaters]] that you enjoy more because you re one of the lucky few who sought it out",0.03721320629119873,0.5367422103881836,1,0,1,103,"Successful"
"there s back stabbing inter racial desire and most [[importantly]] singing and dancing","there s back stabbing inter racial desire and most [[basically]] singing and dancing",0.11400532722473145,0.935215175151825,1,0,1,44,"Successful"
"everything you [[loved]] about it in 1982 is still there for everybody who wants to [[be]] a [[kid]] again or show it to their own kids","everything you [[aime]] about it in 1982 is still there for everybody who wants to [[get]] a [[youngster]] again or show it to their own kids",0.10210311412811279,0.5439877510070801,1,0,1,78,"Successful"
"terrific [[performances]] [[great]] to [[look]] at and funny a [[little]] uneven to be the cat s meow but it s good enough to be the purr","terrific [[spectacles]] [[terrific]] to [[squint]] at and funny a [[low]] uneven to be the cat s meow but it s good enough to be the purr",0.03076690435409546,0.5375955700874329,1,0,1,120,"Successful"
"schweiger is [[talented]] and [[terribly]] charismatic qualities [[essential]] to both [[movie]] stars and social anarchists","schweiger is [[engineers]] and [[woefully]] charismatic qualities [[central]] to both [[filmmakers]] stars and social anarchists",0.02188849449157715,0.5462605953216553,1,0,1,124,"Successful"
"more concerned with overall feelings broader ideas and open ended questions than concrete story and definitive answers soderbergh s solaris is a [[gorgeous]] and deceptively minimalist cinematic tone poem","more concerned with overall feelings broader ideas and open ended questions than concrete story and definitive answers soderbergh s solaris is a [[grandiose]] and deceptively minimalist cinematic tone poem",0.054912269115448,0.5543222427368164,1,0,1,58,"Successful"
"based on dave barry s popular book of the same name the movie [[benefits]] from having a real writer plot out all of the characters moves and overlapping story","based on dave barry s popular book of the same name the movie [[gain]] from having a real writer plot out all of the characters moves and overlapping story",0.11117327213287354,0.627951443195343,1,0,1,48,"Successful"
"it s a [[smart]] solid kinetically charged spy flick [[worthy]] of a couple hours of summertime and a bucket of popcorn nothing overly original mind you but solidly [[entertaining]]","it s a [[malignant]] solid kinetically charged spy flick [[deserving]] of a couple hours of summertime and a bucket of popcorn nothing overly original mind you but solidly [[funniest]]",0.022970736026763916,0.8029754161834717,1,0,1,95,"Successful"
"it s hard to fairly judge a film like ringu when you ve seen the remake first many of the effective horror elements are dampened through familiarity yet are [[worthwhile]]","it s hard to fairly judge a film like ringu when you ve seen the remake first many of the effective horror elements are dampened through familiarity yet are [[salubrious]]",0.08918333053588867,0.9494602680206299,1,0,1,62,"Successful"
"this [[enthralling]] documentary is at once playful and [[haunting]] an in [[depth]] [[portrait]] of an iconoclastic artist who was fundamentally [[unknowable]] even to his [[closest]] [[friends]]","this [[hallucinatory]] documentary is at once playful and [[macabre]] an in [[rigor]] [[image]] of an iconoclastic artist who was fundamentally [[unintelligible]] even to his [[imminent]] [[pal]]",0.024211585521697998,0.5452351570129395,1,0,1,231,"Successful"
"the story gives ample opportunity for large [[scale]] [[action]] and [[suspense]] which director shekhar kapur [[supplies]] with [[tremendous]] skill","the story gives ample opportunity for large [[extent]] [[acted]] and [[awaits]] which director shekhar kapur [[tovar]] with [[hefty]] skill",0.021249771118164062,0.6132717132568359,1,0,1,152,"Successful"
"if you liked such movies as notting hill four weddings and a funeral bridget jones diary or high fidelity then you wo nt want to miss about a boy","if you liked such movies as notting hill four weddings and a funeral bridget jones diary or high fidelity then you wo nt want to miss about a boy",0.6719112992286682,0.6719112992286682,0,0,1,1,"Skipped"
"holm [[embodies]] the character with an [[effortlessly]] regal charisma","holm [[implicates]] the character with an [[conveniently]] regal charisma",0.03310251235961914,0.7889872193336487,1,0,1,61,"Successful"
"if this movie were a book it would be a page turner you ca nt wait to see what happens next","if this movie were a book it would be a page turner you ca nt wait to see what happens next",0.880720853805542,0.880720853805542,0,0,1,1,"Skipped"
"all in all an [[interesting]] look at the life of the campaign trail press especially ones that do nt really care for the candidate they re forced to follow","all in all an [[odd]] look at the life of the campaign trail press especially ones that do nt really care for the candidate they re forced to follow",0.03711390495300293,0.9233059883117676,1,0,1,61,"Successful"
"the film has a [[terrific]] look and salma hayek has a [[feel]] for the character at all stages of her life","the film has a [[peachy]] look and salma hayek has a [[presume]] for the character at all stages of her life",0.019774138927459717,0.513489842414856,1,0,1,105,"Successful"
"a film with almost as many [[delights]] for adults as there are for children and dog lovers","a film with almost as many [[indulge]] for adults as there are for children and dog lovers",0.035349905490875244,0.8551161289215088,1,0,1,42,"Successful"
"here adrian lyne comes as close to profundity as he is likely to get","here adrian lyne comes as close to profundity as he is likely to get",0.7608626484870911,0.7608626484870911,0,0,1,1,"Skipped"
"a [[buoyant]] romantic [[comedy]] about friendship love and the truth that we re all in this together","a [[optimists]] romantic [[pretense]] about friendship love and the truth that we re all in this together",0.02470940351486206,0.8989322781562805,1,0,1,67,"Successful"
"you may be captivated as i was by its moods and by its subtly transformed star and still wonder why paul thomas anderson ever had the inclination to make the most sincere and [[artful]] movie in which adam sandler will probably ever appear","you may be captivated as i was by its moods and by its subtly transformed star and still wonder why paul thomas anderson ever had the inclination to make the most sincere and [[malignant]] movie in which adam sandler will probably ever appear",0.08738124370574951,0.5501605272293091,1,0,1,66,"Successful"
"an [[enthralling]] [[aesthetic]] [[experience]] one that s [[steeped]] in [[mystery]] and a ravishing [[baroque]] [[beauty]]","an [[hallucinatory]] [[cosmetic]] [[savoring]] one that s [[plunged]] in [[headache]] and a ravishing [[concertos]] [[belle]]",0.02031242847442627,0.7159044146537781,1,0,1,166,"Successful"
"some movies are like a tasty hors doeuvre this one is a [[feast]]","some movies are like a tasty hors doeuvre this one is a [[potluck]]",0.034266114234924316,0.9412000179290771,1,0,1,50,"Successful"
"a byzantine melodrama that [[stimulates]] the higher brain functions as well as the libido","a byzantine melodrama that [[abetted]] the higher brain functions as well as the libido",0.04416072368621826,0.8443376421928406,1,0,1,59,"Successful"
"represents a [[worthy]] departure from the culture clash comedies that [[have]] marked an [[emerging]] [[indian]] [[american]] [[cinema]]","represents a [[legitimate]] departure from the culture clash comedies that [[could]] marked an [[burgeoning]] [[lndia]] [[usa]] [[filming]]",0.02601402997970581,0.6575798988342285,1,0,1,136,"Successful"
"a moving if uneven success","a moving if uneven success",0.537813127040863,0.537813127040863,0,0,1,1,"Skipped"
"although [[melodramatic]] and predictable this romantic comedy [[explores]] the friendship between five filipino americans and their frantic efforts to find love","although [[florid]] and predictable this romantic comedy [[reviewing]] the friendship between five filipino americans and their frantic efforts to find love",0.03415900468826294,0.8188428282737732,1,0,1,78,"Successful"
"to the [[degree]] that ivans xtc [[works]] it s [[thanks]] to huston s revelatory [[performance]]","to the [[extent]] that ivans xtc [[artwork]] it s [[felicitations]] to huston s revelatory [[resulting]]",0.02240586280822754,0.699871301651001,1,0,1,111,"Successful"
"long after you leave justine you ll be wondering what will happen to her and wishing her the [[best]] whatever that might mean","long after you leave justine you ll be wondering what will happen to her and wishing her the [[better]] whatever that might mean",0.4889622926712036,0.6288801431655884,1,0,1,42,"Successful"
"insomnia does not become one of those rare remakes to eclipse the original but it does nt disgrace it either","insomnia does not become one of those rare remakes to eclipse the original but it does nt disgrace it either",0.8776071667671204,0.8776071667671204,0,0,1,1,"Skipped"
"jirí hubac s [[script]] is a [[gem]] his [[characters]] are engaging intimate and the [[dialogue]] is realistic and greatly [[moving]] the [[scope]] of the silberstein [[family]] is [[large]] and we [[grow]] [[attached]] to their lives full of strength warmth and [[vitality]]","jirí hubac s [[scripts]] is a [[bling]] his [[specs]] are engaging intimate and the [[debated]] is realistic and greatly [[relocate]] the [[campo]] of the silberstein [[familial]] is [[gargantuan]] and we [[increasing]] [[herewith]] to their lives full of strength warmth and [[resistance]]",0.017379939556121826,0.5265297889709473,1,0,1,325,"Successful"
"a manically [[generous]] christmas vaudeville","a manically [[magnanimous]] christmas vaudeville",0.07037109136581421,0.9628048539161682,1,0,1,20,"Successful"
"drumline is [[entertaining]] for what it does and [[admirable]] for what it does nt do","drumline is [[entertained]] for what it does and [[grandiose]] for what it does nt do",0.025246143341064453,0.8174563050270081,1,0,1,64,"Successful"
"a [[surprisingly]] sweet and gentle [[comedy]]","a [[appallingly]] sweet and gentle [[pretense]]",0.0234067440032959,0.9607483744621277,1,0,1,78,"Successful"
"watching this gentle mesmerizing portrait of a man coming to terms with [[time]] you barely [[realize]] your mind is being blown","watching this gentle mesmerizing portrait of a man coming to terms with [[dated]] you barely [[get]] your mind is being blown",0.04558676481246948,0.8319694995880127,1,0,1,88,"Successful"
"we ve seen it all before in one form or another but director hoffman with [[great]] help from kevin kline makes us care about this latest reincarnation of the world s [[greatest]] teacher","we ve seen it all before in one form or another but director hoffman with [[gargantuan]] help from kevin kline makes us care about this latest reincarnation of the world s [[lousiest]] teacher",0.03482013940811157,0.754371702671051,1,0,1,72,"Successful"
"at 78 minutes it just zings along with vibrance and [[warmth]]","at 78 minutes it just zings along with vibrance and [[reheat]]",0.05714988708496094,0.9521520733833313,1,0,1,40,"Successful"
"there is something that is so meditative and lyrical about babak payami s [[boldly]] quirky iranian [[drama]] [[secret]] [[ballot]] a [[charming]] and [[evoking]] little ditty that [[manages]] to show the gentle and [[humane]] [[side]] of middle eastern world politics","there is something that is so meditative and lyrical about babak payami s [[yong]] quirky iranian [[theaters]] [[inconspicuous]] [[polling]] a [[mimi]] and [[arguing]] little ditty that [[administration]] to show the gentle and [[mankind]] [[sides]] of middle eastern world politics",0.0189969539642334,0.5104448199272156,1,0,1,194,"Successful"
"a [[penetrating]] [[glimpse]] into the tissue thin ego of the stand up comic","a [[canny]] [[perennial]] into the tissue thin ego of the stand up comic",0.030008375644683838,0.9645934700965881,1,0,1,33,"Successful"
"the disarming cornball atmosphere has a [[way]] of infecting the entire crowd as the film rolls on","the disarming cornball atmosphere has a [[routing]] of infecting the entire crowd as the film rolls on",0.05404895544052124,0.5978623628616333,1,0,1,58,"Successful"
"the [[film]] serves as a [[valuable]] time capsule to [[remind]] [[us]] of the devastating [[horror]] [[suffered]] by an [[entire]] people","the [[video]] serves as a [[instrumental]] time capsule to [[warns]] [[we]] of the devastating [[appalling]] [[piloted]] by an [[alle]] people",0.027030646800994873,0.5165830850601196,1,0,1,206,"Successful"
"personal velocity [[has]] a no frills docu dogma plainness yet miller lingers on [[invisible]] nearly [[psychic]] [[nuances]] leaping into digressions of memory and desire she boxes these [[women]] s [[souls]] right open for us","personal velocity [[gets]] a no frills docu dogma plainness yet miller lingers on [[undercover]] nearly [[telepathy]] [[grading]] leaping into digressions of memory and desire she boxes these [[missus]] s [[mind]] right open for us",0.044001996517181396,0.6827447414398193,1,0,1,116,"Successful"
"it s technically sumptuous but also almost wildly [[alive]]","it s technically sumptuous but also almost wildly [[perennial]]",0.034960389137268066,0.8533861637115479,1,0,1,38,"Successful"
"the [[film]] [[boasts]] dry humor and jarring shocks plus moments of [[breathtaking]] mystery","the [[theaters]] [[roomy]] dry humor and jarring shocks plus moments of [[whopping]] mystery",0.019531190395355225,0.7714871764183044,1,0,1,67,"Successful"
"imamura has said that warm water under a red bridge is a poem to the [[enduring]] [[strengths]] of women it may also be the [[best]] sex comedy about environmental pollution ever made","imamura has said that warm water under a red bridge is a poem to the [[persevering]] [[perks]] of women it may also be the [[preferable]] sex comedy about environmental pollution ever made",0.04169994592666626,0.5046634078025818,1,0,1,92,"Successful"
"[[poignant]] and delicately complex","[[dreaded]] and delicately complex",0.022329866886138916,0.9533170461654663,1,0,1,43,"Successful"
"seeks to transcend its genre with a curiously stylized quasi shakespearean [[portrait]] of pure misogynist evil","seeks to transcend its genre with a curiously stylized quasi shakespearean [[skit]] of pure misogynist evil",0.06559604406356812,0.5890296697616577,1,0,1,61,"Successful"
"must be seen to be believed","must be seen to be believed",0.6850539445877075,0.6850539445877075,0,0,1,1,"Skipped"
"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders but [[deftly]] manages to [[avoid]] many of the condescending stereotypes that so often plague films dealing with the mentally ill","the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders but [[clumsily]] manages to [[evita]] many of the condescending stereotypes that so often plague films dealing with the mentally ill",0.03413546085357666,0.8946383595466614,1,0,1,117,"Successful"
"it [[challenges]] this nervy oddity like modern art should","it [[laborious]] this nervy oddity like modern art should",0.2795208692550659,0.9526939988136292,1,0,1,56,"Successful"
"[[intriguing]] and stylish","[[hallucinatory]] and stylish",0.026124417781829834,0.9632688164710999,1,0,1,41,"Successful"
"the actors are simply too good and the story too intriguing for technical flaws to get in the way","the actors are simply too good and the story too intriguing for technical flaws to get in the way",0.9692297577857971,0.9692297577857971,0,0,1,1,"Skipped"
"an [[unsettling]] [[memorable]] cinematic experience that does its predecessors proud","an [[disappointing]] [[prominent]] cinematic experience that does its predecessors proud",0.021024048328399658,0.9592887163162231,1,0,1,65,"Successful"
"not quite as [[miraculous]] as its [[dreamworks]] [[makers]] would [[have]] you believe but it more than [[adequately]] [[fills]] the [[eyes]] and [[stirs]] the emotions","not quite as [[unreal]] as its [[pixar]] [[fabrication]] would [[could]] you believe but it more than [[entirely]] [[filler]] the [[squinting]] and [[mentions]] the emotions",0.021155893802642822,0.5918384790420532,1,0,1,210,"Successful"
"a smart arch and rather cold blooded [[comedy]]","a smart arch and rather cold blooded [[travesty]]",0.03686857223510742,0.605820894241333,1,0,1,52,"Successful"
"just how these [[families]] [[interact]] may surprise you","just how these [[households]] [[disclosing]] may surprise you",0.039091289043426514,0.6644814014434814,1,0,1,73,"Successful"
"the scorpion [[king]] is more [[fun]] than conan the [[barbarian]]","the scorpion [[emperor]] is more [[goofy]] than conan the [[brutish]]",0.26533204317092896,0.899800717830658,1,0,1,72,"Successful"
"a sexy peculiar and always [[entertaining]] costume [[drama]] set in renaissance spain and the fact that it s based on true [[events]] somehow [[makes]] it all the more [[compelling]]","a sexy peculiar and always [[amusement]] costume [[theaters]] set in renaissance spain and the fact that it s based on true [[happening]] somehow [[paid]] it all the more [[unassailable]]",0.020973682403564453,0.5839849710464478,1,0,1,160,"Successful"
"there is a [[strong]] directorial stamp on every frame of this stylish film that is [[able]] to [[visualize]] schizophrenia but is still confident enough to step back and look at the sick character with a sane eye","there is a [[stiff]] directorial stamp on every frame of this stylish film that is [[likely]] to [[view]] schizophrenia but is still confident enough to step back and look at the sick character with a sane eye",0.022022604942321777,0.5373023748397827,1,0,1,135,"Successful"
"the actresses find their own rhythm and [[protect]] each other from the script s bad ideas and awkwardness","the actresses find their own rhythm and [[amparo]] each other from the script s bad ideas and awkwardness",0.058899641036987305,0.7930175065994263,1,0,1,49,"Successful"
"an ebullient tunisian [[film]] about the [[startling]] [[transformation]] of a tradition bound widow who is drawn into the exotic world of belly dancing","an ebullient tunisian [[scorsese]] about the [[perplexing]] [[makeover]] of a tradition bound widow who is drawn into the exotic world of belly dancing",0.028244316577911377,0.765941858291626,1,0,1,150,"Successful"
"the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies but the film suffers from its own difficulties","the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies but the film suffers from its own difficulties",0.9149307012557983,0.9149307012557983,0,0,1,1,"Skipped"
"drops you into a dizzying volatile pressure cooker of a situation that quickly snowballs out of control while focusing on the what much more than the why","drops you into a dizzying volatile pressure cooker of a situation that quickly snowballs out of control while focusing on the what much more than the why",0.6845850348472595,0.6845850348472595,0,0,1,1,"Skipped"
"a gorgeously strange movie heaven is deeply concerned with morality but it refuses to spell things out for viewers","a gorgeously strange movie heaven is deeply concerned with morality but it refuses to spell things out for viewers",0.5533381700515747,0.5533381700515747,0,0,1,1,"Skipped"
"a [[compelling]] film","a [[cogent]] film",0.018252074718475342,0.935662031173706,1,0,1,14,"Successful"
"makes one thing abundantly clear american musical comedy as we know it would nt exist without the precedent of yiddish theater whose jolly fun for fun s sake [[communal]] [[spirit]] goes to the [[essence]] of broadway","makes one thing abundantly clear american musical comedy as we know it would nt exist without the precedent of yiddish theater whose jolly fun for fun s sake [[municipal]] [[psychotropic]] goes to the [[nub]] of broadway",0.05275237560272217,0.5031461715698242,1,0,1,69,"Successful"
"an [[entertaining]] british hybrid of comedy caper thrills and quirky romance","an [[distract]] british hybrid of comedy caper thrills and quirky romance",0.02141129970550537,0.7529782652854919,1,0,1,40,"Successful"
"more romantic more emotional and ultimately more [[satisfying]] than the teary eyed original","more romantic more emotional and ultimately more [[fecund]] than the teary eyed original",0.1549515724182129,0.9580098390579224,1,0,1,57,"Successful"
"although tender and touching the movie would have benefited from a little more dramatic tension and some more editing","although tender and touching the movie would have benefited from a little more dramatic tension and some more editing",0.6585147380828857,0.6585147380828857,0,0,1,1,"Skipped"
"[[does]] a good job of establishing a [[time]] and [[place]] and of telling a [[fascinating]] [[character]] s story","[[want]] a good job of establishing a [[hourly]] and [[placement]] and of telling a [[astounding]] [[featuring]] s story",0.027032315731048584,0.6479489803314209,1,0,1,137,"Successful"
"an old fashioned but emotionally [[stirring]] adventure tale of the kind they rarely make anymore","an old fashioned but emotionally [[wavering]] adventure tale of the kind they rarely make anymore",0.03281271457672119,0.728593111038208,1,0,1,55,"Successful"
"a jewish ww ii doc that is nt trying simply to out shock out outrage or out depress its potential audience who knew","a jewish ww ii doc that is nt trying simply to out shock out outrage or out depress its potential audience who knew",0.8862254023551941,0.8862254023551941,0,0,1,1,"Skipped"
"a [[strangely]] compelling and brilliantly [[acted]] psychological [[drama]]","a [[ridiculously]] compelling and brilliantly [[walked]] psychological [[melodramatic]]",0.019516468048095703,0.6392204761505127,1,0,1,120,"Successful"
"[[grant]] gets to display his cadness to perfection but also to show acting [[range]] that may [[surprise]] some who thought light [[hearted]] comedy was his forte","[[stipend]] gets to display his cadness to perfection but also to show acting [[varies]] that may [[dumbfounded]] some who thought light [[compassion]] comedy was his forte",0.02301943302154541,0.6305530071258545,1,0,1,99,"Successful"
"with not a lot of help from the screenplay proficient but singularly cursory testud [[acts]] with the feral intensity of the young bette davis","with not a lot of help from the screenplay proficient but singularly cursory testud [[act]] with the feral intensity of the young bette davis",0.1691182255744934,0.6023858785629272,1,0,1,47,"Successful"
"you can [[feel]] the heat that [[ignites]] this [[gripping]] [[tale]] and the [[humor]] and [[humanity]] that root it in [[feeling]]","you can [[think]] the heat that [[moxie]] this [[hallucinatory]] [[conte]] and the [[parody]] and [[humans]] that root it in [[feel]]",0.02150946855545044,0.6992408037185669,1,0,1,211,"Successful"
"hits every cliche we ve come to expect including the assumption that `` crazy `` people are innocent childlike and inherently funny","hits every cliche we ve come to expect including the assumption that `` crazy `` people are innocent childlike and inherently funny",0.6187551021575928,0.6187551021575928,0,0,1,1,"Skipped"
"while the story s undeniably hard to [[follow]] iwai s [[gorgeous]] [[visuals]] seduce","while the story s undeniably hard to [[policed]] iwai s [[leggy]] [[storyboards]] seduce",0.023682713508605957,0.522369921207428,1,0,1,131,"Successful"
"the film s highlight is [[definitely]] its screenplay both for the rhapsodic dialogue that jumps off the page and for the memorable character creations","the film s highlight is [[flatly]] its screenplay both for the rhapsodic dialogue that jumps off the page and for the memorable character creations",0.02591562271118164,0.8873751163482666,1,0,1,59,"Successful"
"featherweight romantic comedy has a few nice twists in a standard plot and the [[charisma]] of hugh grant and sandra bullock","featherweight romantic comedy has a few nice twists in a standard plot and the [[tempt]] of hugh grant and sandra bullock",0.029715776443481445,0.5757464170455933,1,0,1,38,"Successful"
"[[does]] an [[impressive]] job of relating the complicated history of the war and of filling in the [[background]]","[[is]] an [[breathless]] job of relating the complicated history of the war and of filling in the [[fount]]",0.030985653400421143,0.8742513060569763,1,0,1,95,"Successful"
"leave it to john sayles to take on developers the chamber of commerce tourism historical pageants and commercialism all in the same movie without neglecting character development for even one minute","leave it to john sayles to take on developers the chamber of commerce tourism historical pageants and commercialism all in the same movie without neglecting character development for even one minute",0.6210797429084778,0.6210797429084778,0,0,1,1,"Skipped"
"an [[original]] little film about one young woman s education","an [[rudimentary]] little film about one young woman s education",0.03863781690597534,0.9761481285095215,1,0,1,31,"Successful"
"what time is it there is not easy it haunts you you ca nt forget it you admire its conception and are [[able]] to [[resolve]] some of the confusions you had while watching it","what time is it there is not easy it haunts you you ca nt forget it you admire its conception and are [[incapable]] to [[determination]] some of the confusions you had while watching it",0.02724820375442505,0.5374801158905029,1,0,1,65,"Successful"
"weighty and ponderous but every bit as filling as the treat of the title","weighty and ponderous but every bit as filling as the treat of the title",0.7975075244903564,0.7975075244903564,0,0,1,1,"Skipped"
"a pointed often [[tender]] [[examination]] of the pros and cons of unconditional love and familial duties","a pointed often [[proposes]] [[scrutinized]] of the pros and cons of unconditional love and familial duties",0.024282097816467285,0.550645649433136,1,0,1,88,"Successful"
"angela gheorghiu as famous prima donna floria tosca roberto alagna as her lover mario cavaradossi and ruggero as the villainous lecherous police chief scarpia all sing [[beautifully]] and act adequately","angela gheorghiu as famous prima donna floria tosca roberto alagna as her lover mario cavaradossi and ruggero as the villainous lecherous police chief scarpia all sing [[terribly]] and act adequately",0.03611081838607788,0.6923053860664368,1,0,1,73,"Successful"
"84 minutes of rolling musical back beat and [[supercharged]] cartoon warfare it s also [[clearly]] [[great]] fun","84 minutes of rolling musical back beat and [[souped]] cartoon warfare it s also [[crudely]] [[sizable]] fun",0.020681381225585938,0.5343809127807617,1,0,1,109,"Successful"
"a savage john waters like [[humor]] that dances on the edge of tastelessness without ever quite falling over","a savage john waters like [[travesty]] that dances on the edge of tastelessness without ever quite falling over",0.05600708723068237,0.7030000686645508,1,0,1,47,"Successful"
"the comedy [[makes]] social commentary more palatable","the comedy [[devotes]] social commentary more palatable",0.058841705322265625,0.545539915561676,1,0,1,55,"Successful"
